pos,envo_biome_2,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19
"(55.869999999999997, -4.2800000000000002)",dense settlement biome,4.692033298873833e-09,4.6920332661683045e-09,4.692033304168447e-09,4.692033277738775e-09,0.9997772997388408,4.69203329672725e-09,4.6920333066736185e-09,4.692033278598775e-09,4.692033317258947e-09,4.692033282518715e-09,4.692033275955249e-09,4.692033312134713e-09,4.6920332813284174e-09,4.692033303657721e-09,4.692033282226609e-09,4.692033311880836e-09,0.00022261580455987845,4.692033279874709e-09,4.6920332598833655e-09,4.692033275521187e-09
"(55.909999999999997, -3.2000000000000002)",dense settlement biome,2.065090107350344e-09,2.247576120950557e-06,2.0650901155664733e-09,2.0650900917366927e-09,0.0019211440692388632,1.421779268948995e-05,2.0650900987999723e-09,2.065090104957296e-09,2.065090116730285e-09,2.065090101125817e-09,2.065090092274328e-09,2.0650901103195666e-09,2.0650901147522687e-09,2.065090102045e-09,2.0650901006778224e-09,2.0650901106619126e-09,0.998062357520509,2.0650901074007403e-09,2.0650901033705724e-09,2.065090090555907e-09
"(57.079999999999998, -111.54000000000001)",forest biome,0.0037054888337436456,5.16870668113885e-07,4.7687699802467425e-05,0.17185997807087525,0.00531649436167811,5.168706656273599e-07,5.16870668296076e-07,0.15009171846812006,5.168706613833203e-07,0.006301133958284259,5.168706635530751e-07,0.053486446011845094,0.0003441841836376787,5.168706664223468e-07,5.168706618250418e-07,0.48910728306548573,0.01856886413546412,0.07922970513666731,1.9055164598392702e-05,0.02191834281514254
"(57.18, -2.8500000000000001)",cropland biome,0.2667186159309507,5.524636114714761e-08,0.6355289902541993,5.524636103259023e-08,0.015128856635031936,5.524636132747164e-08,0.009831398913423378,5.524636106312206e-08,0.01860159638648215,5.5246361222503296e-08,5.52463606612572e-08,0.0435278478341129,5.524636082150627e-08,0.0017346314139700032,5.524636100416185e-08,0.0014286872238741736,0.005147428536273932,0.0023326605136062602,1.878914082566859e-05,5.524636144390735e-08
"(57.289999999999999, -111.27)",forest biome,2.2857978912090628e-07,2.2857978987861735e-07,0.32322356803375635,2.2857978826120913e-07,2.2857978904903402e-07,2.285797905983613e-07,2.2857979077465565e-07,2.2857978843206335e-07,2.285797909523028e-07,2.2857978868288977e-07,2.285797881739358e-07,2.285797912040225e-07,2.2857978861484668e-07,0.6767723175300314,2.2857979031292606e-07,2.2857978900841588e-07,2.2857978891432855e-07,2.2857979132679347e-07,2.2857978998013626e-07,2.285797889197105e-07
"(57.310000000000002, -111.68000000000001)",forest biome,0.23613994735924448,3.959173055477592e-07,0.011582604080263266,0.00028140346181821106,0.01806917007323838,3.9591730892557317e-07,3.9591730928444906e-07,0.007797283821846387,3.959173087458566e-07,0.00564721751662855,3.9591730591218765e-07,0.5308740288264848,3.959173102520719e-07,0.14024243203976622,3.959173070606449e-07,0.04936155773031628,3.959173096664632e-07,3.9591731159786185e-07,3.959173077709741e-07,3.9591730866210574e-07
"(62.649999999999999, -69.569999999999993)",tundra biome,6.754931113961671e-06,0.07007225087382207,6.754931149574414e-06,0.15369971014214978,0.0015966628665175463,6.7549312117735005e-06,6.754931111342311e-06,6.7549311224449756e-06,0.7404643342182983,6.7549311350017655e-06,6.754931119228481e-06,6.75493111312799e-06,6.754931108284286e-06,0.0314021584171907,0.002670314445965285,6.754931124754322e-06,6.754931210822661e-06,6.75493119349614e-06,6.754931172987822e-06,6.754931169563565e-06
"(64.329999999999998, -145.80000000000001)",forest biome,1.2032237847741504e-08,1.2032237813383284e-08,1.2032237975667135e-08,1.203223780598849e-08,1.2032237954240006e-08,1.2032237895977837e-08,1.2032237910047625e-08,1.2032237781847678e-08,1.2032237902047922e-08,1.2032237798565457e-08,1.2032237941325306e-08,1.203223794372243e-08,1.2032237792943267e-08,0.9999997713874805,1.2032237851418173e-08,1.2032237889750099e-08,1.2032237856013504e-08,1.2032237887210566e-08,1.2032237798332809e-08,1.203223779889405e-08
"(64.329999999999998, -145.69)",forest biome,1.140282590176179e-08,1.140282586414053e-08,1.1402825971608923e-08,1.1402825960177653e-08,1.1402826103239847e-08,1.1402825946000102e-08,1.1402825930580181e-08,1.1402825910492128e-08,1.1402826020980224e-08,1.1402825866531575e-08,1.140282595701772e-08,1.1402826007351014e-08,1.1402825894779174e-08,0.9999997833463069,1.1402825895215601e-08,1.140282596430123e-08,1.1402825956913537e-08,1.1402825974007817e-08,1.1402825867957429e-08,1.1402825872425521e-08
"(64.349999999999994, -145.63999999999999)",forest biome,1.2908199502003125e-08,1.2908199322797377e-08,1.2908202405809818e-08,1.290819940745239e-08,1.2908199366143299e-08,1.2908199401811439e-08,1.290819950969037e-08,1.2908199458071353e-08,1.2908199405645216e-08,1.2908199496248145e-08,1.2908199493977354e-08,1.2908199496176916e-08,1.2908199483675206e-08,0.999999754744208,1.2908199415575011e-08,1.2908199506133934e-08,1.2908199435011833e-08,1.290819937077178e-08,1.2908199338590518e-08,1.2908199358025694e-08
"(64.489999999999995, -157.75)",tundra biome,7.715055333895307e-09,7.715055294695679e-09,7.715055365583408e-09,7.715055366870688e-09,7.715055332290168e-09,7.71505535986807e-09,7.715055319035286e-09,7.715055273799257e-09,7.71505537821898e-09,7.71505528444472e-09,1.567269914163589e-05,7.715055441336433e-09,7.715055286096109e-09,7.715055345676536e-09,7.715055313607182e-09,0.000163160506104312,7.715055357913248e-09,0.9998210356388131,7.715055387747777e-09,7.715055527996938e-09
"(64.799999999999997, -148.25)",forest biome,5.349825096141129e-07,5.349825105454325e-07,0.43655075315733183,5.349825089558644e-07,5.349825091808676e-07,5.34982524797538e-07,5.349825130757002e-07,5.349825091994445e-07,5.349825174463416e-07,5.349825077689226e-07,5.349825074877282e-07,5.349825148640883e-07,5.349825076589819e-07,0.5585602677021245,5.34982511172003e-07,5.349825137549918e-07,5.349825111373831e-07,0.00487988443784701,5.349825092338466e-07,5.34982510941919e-07
"(64.870000000000005, -111.58)",tundra biome,0.022382268251992906,3.7043348249596785e-07,0.48344612938715475,3.704334880554018e-07,3.7043348721595964e-07,3.704334886862623e-07,3.704334884869773e-07,3.704334861530602e-07,3.704334898020187e-07,3.70433488823989e-07,0.00886686652460001,0.012231007692166587,3.704334898392549e-07,3.70433485285549e-07,3.7043348452698414e-07,0.45523176606370064,0.017836776011567697,3.7043348957112453e-07,3.704334820041082e-07,3.7043348632046836e-07
"(64.870000000000005, -111.56999999999999)",tundra biome,3.90728791004599e-07,3.907287966144591e-07,0.052357161990430716,0.0001592386199639137,0.006009150525838973,3.907287948772248e-07,3.90728793114332e-07,3.9072885931505665e-07,0.833196370800094,3.907287909179353e-07,0.0004223878834712892,3.9072879138425895e-07,3.907287932211743e-07,0.0980153488770122,3.907287940030254e-07,3.9072879250987695e-07,3.907287929047934e-07,0.009835261828808433,3.9072879693312535e-07,3.9072879365726207e-07
"(64.870000000000005, -111.56)",tundra biome,4.592675641461082e-07,0.009457394095812421,0.007367868640556716,4.592675655159179e-07,0.027071944429760058,4.5926756809814277e-07,4.5926756551186526e-07,4.5926756682918773e-07,0.9150671987719681,4.592675649467222e-07,4.5926756145021024e-07,4.5926756391348206e-07,0.0004623430379936953,0.030661036939755908,4.59267565096582e-07,4.592675686164106e-07,4.592675635598985e-07,0.007746436287476759,0.0021602665858962366,4.5926756240531687e-07
"(65.150000000000006, -147.5)",forest biome,1.3600483177493835e-07,1.3600483270872962e-07,0.17253852222904717,1.360048405833659e-07,1.3600483131868053e-07,1.3600483169316918e-07,1.3600483276790872e-07,1.3600483159162517e-07,1.3600483208280534e-07,1.3600483281837261e-07,1.3600483270862533e-07,1.3600483212305134e-07,1.360048356027265e-07,0.7209419386653212,1.3600483210707347e-07,1.3600483241795851e-07,1.3600483192066288e-07,0.10633691293379978,0.00018045009450565923,1.360048319306535e-07
"(67.540000000000006, -139.86000000000001)",tundra biome,6.137077820175263e-07,6.137077897014295e-07,4.9495606818100244e-05,6.137077782835229e-07,6.137077830260583e-07,6.137077849554824e-07,6.13707785209032e-07,6.137077844198202e-07,6.137077883390947e-07,6.137077785265539e-07,6.137077788048451e-07,0.006992369570085732,6.137077808811583e-07,0.0571271060789791,6.137077803450064e-07,0.00042024296706831793,6.137077837179193e-07,0.935401580160305,6.137077812601183e-07,6.137077843133622e-07
"(68.349999999999994, 18.670000000000002)",tundra biome,7.882954005796952e-07,0.002431927620357196,0.1549152847502149,7.882954016577577e-07,0.012901380508234195,0.010323295624314298,0.014353939913254456,0.000605362511397367,0.7807616307445546,7.88295394003169e-07,7.882954018440612e-07,0.0007654758300983191,7.882954003262206e-07,0.015110691432359113,7.882954038830757e-07,0.0069662951349759045,7.882954051304293e-07,0.0008576212716316505,7.882954043747125e-07,7.882953963023131e-07
"(68.569999999999993, -149.53999999999999)",tundra biome,9.917250599880402e-08,9.917250511787497e-08,9.917250593144796e-08,9.917250632497384e-08,0.002273316970480943,9.917250539757019e-08,9.917250593152709e-08,9.917250579093459e-08,9.91725055336278e-08,9.91725057306946e-08,9.917250556097802e-08,9.917250612211341e-08,9.917250555889718e-08,9.917250606869407e-08,9.91725052791165e-08,0.9710107429601353,0.002861484495551445,0.023852868813740654,9.917250496644465e-08,9.917250628880247e-08
"(68.590000000000003, -149.62)",tundra biome,8.65078862194253e-08,8.650788508379034e-08,8.6507885842376e-08,8.650788590571706e-08,3.207163804746669e-06,8.650788531416333e-08,8.650788589442702e-08,8.650788523332182e-08,8.65078854794545e-08,8.650788607479557e-08,8.650788545786438e-08,8.650788544303368e-08,8.650788562246522e-08,8.650788543822635e-08,8.650788540812945e-08,0.9777744856048773,0.022215693487489484,8.650788500083866e-08,5.229617659752447e-06,8.650788540541161e-08
"(68.590000000000003, -149.61000000000001)",tundra biome,8.727130644428309e-08,8.727130589135155e-08,8.727130644573158e-08,8.727130627911395e-08,3.4242342052524544e-06,8.727130614253817e-08,8.72713064777297e-08,8.727130605377612e-08,8.727130643870195e-08,8.727130638114668e-08,8.727130652822732e-08,8.7271306246575e-08,8.727130604330898e-08,8.727130705296038e-08,8.727130621137438e-08,0.9999877674902043,7.324663383104251e-06,8.727130658983917e-08,8.727130590771826e-08,8.727130629690197e-08
"(68.599999999999994, -149.59999999999999)",tundra biome,8.832861248576136e-08,8.832861189080859e-08,0.0016266512185012388,8.832861142733379e-08,8.832861213238703e-08,8.832861183751156e-08,8.832861250184618e-08,8.832861338127052e-08,8.832861191816973e-08,8.832861190503647e-08,8.832861114460593e-08,8.83286118699893e-08,8.8328611640682e-08,8.832861264994895e-08,8.832861179246788e-08,0.9887757581605489,0.009347555634700693,0.00023950285327114084,8.8328611886143e-08,9.2072037979285e-06
"(68.599999999999994, -149.58000000000001)",tundra biome,7.128102084668048e-08,7.128102017298224e-08,7.128102115771426e-08,7.128102034913047e-08,7.128102122929461e-08,7.128102035864433e-08,8.498737678137745e-05,7.128102040665007e-08,7.128102128749967e-08,7.128102065792155e-08,7.12810201516937e-08,7.1281020765466e-08,7.128102046609591e-08,7.128102050262589e-08,7.12810207744697e-08,0.9972532110245983,0.0026605898212693816,7.128102073921327e-08,7.128102020614958e-08,7.128102067982624e-08
"(68.609999999999999, -149.59)",tundra biome,3.22268286616478e-06,5.480401096837015e-08,5.480401110833071e-08,7.257130315304832e-06,0.0014073156598315053,5.48040109609089e-08,4.819014636580887e-05,5.480401163137256e-08,0.00016869842255151838,5.480401094611775e-08,5.480401056380799e-08,5.480401110084169e-08,4.9306049060144265e-05,5.4804010919252434e-08,5.4804010765856786e-08,0.9954145536088572,0.002900798652021538,5.480401056331177e-08,5.4804010379788764e-08,5.4804010865552815e-08
"(68.629999999999995, -149.72)",tundra biome,3.299676670667557e-07,0.0052374742251233754,0.018324736982076057,3.299676680358108e-07,3.29967669718208e-07,9.080652687595458e-06,0.008095857919336395,3.2996766994006316e-07,0.9236369156506081,3.2996766590374205e-07,3.2996766606993415e-07,3.299676670864717e-07,3.2996766545014897e-07,0.04081642299298119,3.299676699367012e-07,3.299676692180684e-07,3.299676667649583e-07,0.0013317686825662974,0.0025437832826104624,3.2996766542959365e-07
"(68.629999999999995, -149.59999999999999)",tundra biome,5.028461209425078e-07,5.028461142461568e-07,0.054764214033799954,5.028461120992137e-07,5.028461168129894e-07,5.028461145234572e-07,0.006855963277192677,5.028461135283536e-07,5.028461188961018e-07,5.028461165871735e-07,5.028461122538947e-07,5.028461147032342e-07,5.028461178448717e-07,5.028461147927365e-07,5.028461168094908e-07,0.8604467314369992,0.07782193318150198,5.028461130107183e-07,5.028461130611866e-07,0.00010361537877594643
"(68.629999999999995, -149.58000000000001)",tundra biome,2.2757478212044592e-07,2.2757478619347663e-07,0.2817456298537796,2.275747813458258e-07,2.275747819515385e-07,2.2757478245220363e-07,2.2757478295274846e-07,2.2757478324600664e-07,2.2757478260505705e-07,2.275747828228452e-07,2.2757478167736465e-07,2.275747821322774e-07,7.59682726529752e-05,0.539023125873838,2.2757478608081845e-07,2.2757478625892774e-07,2.275747823498821e-07,0.1791516348031953,2.2757478618885888e-07,2.275747836247645e-07
"(68.75, 161.59)",tundra biome,1.8043572028626077e-07,1.8043571836900204e-07,0.15721520130962022,1.8043571764728846e-07,1.8043571960431553e-07,1.8043571973154628e-07,1.8043572017539406e-07,1.8043572128362862e-07,0.0005326362825714862,1.8043571835611562e-07,1.8043571945638704e-07,1.8043572049117543e-07,1.8043571835319783e-07,0.0336744905940824,1.804357191695877e-07,0.09531214079156597,1.8043572098667663e-07,0.7132628244863702,1.8043571733297746e-07,1.8043571840697064e-07
"(68.75, 161.59999999999999)",tundra biome,0.1079658417903136,9.598955727599533e-08,0.2218926696910711,9.598955835017262e-08,0.015404101125745168,9.598955787148365e-08,9.598955789720259e-08,9.59895578649719e-08,0.012423701364844872,9.598955728177044e-08,9.598955732379688e-08,0.0021919851048577796,9.598955818212249e-08,0.06110327044106026,9.59895578288901e-08,0.039063741780025425,9.598955816325434e-08,0.5399535368273892,9.59895572428889e-08,9.598955721797347e-08
"(69.329999999999998, -138.74000000000001)",tundra biome,0.03509941342537003,3.918372487668037e-07,0.3491792662390343,0.00019172956862412204,3.9183725222773024e-07,3.9183725186905207e-07,3.9183725441161263e-07,3.918372520508218e-07,0.0007097168619815921,3.918372547983354e-07,0.033285624501362965,3.9183725471726187e-07,0.005173027945150371,3.9183725168822737e-07,3.9183725048971943e-07,0.5581846071914086,0.01319900963679708,0.0049732944205007484,3.918372476746932e-07,3.918372514831994e-07
"(69.430000000000007, 161.72)",tundra biome,0.014944659904106367,1.4648865461619557e-06,0.07297085544690958,4.3481853805489834e-08,4.348185390760646e-08,0.003916760506564738,4.348185387071654e-08,4.3481853606866716e-08,0.0014801862129480003,4.348185374058861e-08,0.0001962146639689304,4.263298897608131e-06,4.3481853526619866e-08,0.01608416563536532,4.3481853757796856e-08,0.01031548931004146,4.348185389505494e-08,0.880085505316115,4.3481853293815184e-08,4.348185342748108e-08
"(69.439999999999998, 161.71000000000001)",tundra biome,0.0066799575201976925,3.576683776073057e-08,0.0885242757078628,0.00022635092395463402,3.576683808042304e-08,3.5766838064702855e-08,3.5766838177690763e-08,3.5766838219222476e-08,4.713167182230539e-06,3.5766838178142517e-08,0.0007431173168932649,0.005376436201531193,0.00017460829136023504,0.02064515860027533,3.576683798821413e-08,0.04606233178911391,3.5766838265068955e-08,0.831562692813248,3.576683772421494e-08,3.576683804536872e-08
"(69.439999999999998, 161.75999999999999)",tundra biome,6.153187422387808e-08,6.1531873636819e-08,0.10656151776307853,6.153187347535302e-08,6.153187375995701e-08,6.153187385721884e-08,6.153187423299956e-08,6.153187356914837e-08,0.002038441755258647,6.153187410535941e-08,6.153187389663608e-08,6.153187390878354e-08,6.153187352093814e-08,0.01947958718322106,6.15318739548239e-08,0.02700831581533623,0.0002147014653967269,0.8446965745714754,6.153187353029386e-08,6.153187370141534e-08
"(69.450000000000003, 161.75)",tundra biome,0.01487966355287882,5.736155289019795e-08,0.09474222293312867,5.73615532415858e-08,5.7361553077721474e-08,5.7361553300604926e-08,7.693016090518901e-07,5.7361552977846714e-08,5.736155355420483e-08,2.5405774498865582e-05,0.00017822667067991874,0.0025020595699269885,5.736155328815687e-08,0.029580044037301342,5.7361553146984033e-08,0.009675053855741444,5.73615530824578e-08,0.8484159233271505,5.736155269179172e-08,5.736155297487356e-08
"(71.219999999999999, -156.50999999999999)",tundra biome,1.3950971009839282e-07,2.5495019647590127e-05,0.009515767360461808,1.3950970788040645e-07,1.39509708432388e-07,1.3950970931779187e-07,1.3950971041758395e-07,1.3950971123828214e-07,0.00010502192566422407,1.3950970985990135e-07,1.3950970910250712e-07,1.3950971049550955e-07,1.395097099670347e-07,0.0002399695944059779,1.3950970945622546e-07,0.00010425292416603962,1.3950970898967285e-07,0.9900075400397191,1.395097100244856e-07,1.3950971000805162e-07
